id,num_casualties,num_fatal,num_serious,num_slight,aadt_total,casualties_per_aadt
osgb4000000030411098,,,,,,
osgb4000000030329933,,,,,,
osgb4000000030329941,,,,,,
osgb4000000030462613,,,,,,
osgb4000000030340012,,,,,,
osgb4000000031218593,,,,,,
osgb5000005187001164,,,,,,
osgb4000000030725550,,,,,,
osgb4000000031013850,,,,,,
osgb5000005127613790,,,,,,
osgb4000000031019608,,,,,,
osgb5000005126357072,,,,,,
osgb5000005159466241,,,,,,
osgb5000005139942840,,,,,,
osgb4000000030802572,,,,,,
osgb4000000031116432,,,,,,
osgb5000005133932626,,,,,,
osgb4000000031149654,,,,,,
osgb4000000031270515,,,,,,
osgb4000000031289645,,,,,,
osgb4000000031054429,,,,,,
osgb4000000031090185,,,,,,
osgb5000005137163050,,,,,,
osgb5000005151344261,,,,,,
osgb5000005152045938,,,,,,
osgb5000005132307059,,,,,,
osgb5000005135274557,,,,,,
osgb5000005127933056,,,,,,
osgb5000005130561610,,,,,,
osgb4000000030816566,,,,,,
osgb4000000030990702,,,,,,
osgb5000005152992820,,,,,,
osgb5000005156070924,,,,,,
osgb5000005163967632,,,,,,
osgb5000005159784330,,,,,,
osgb4000000030100419,,,,,,
osgb4000000030658219,,,,,,
osgb4000000031144930,,,,,,
osgb4000000030706284,,,,,,
osgb4000000030941282,,,,,,
osgb5000005152633030,,,,,,
osgb4000000030704637,,,,,,
osgb5000005132938728,,,,,,
osgb4000000031263235,,,,,,
osgb4000000031298938,,,,,,
osgb5000005102520927,,,,,,
osgb5000005151644505,,,,,,
osgb5000005127933064,,,,,,
osgb5000005133000802,,,,,,
osgb4000000031116195,,,,,,
osgb4000000031116213,,,,,,
osgb4000000031294589,,,,,,
osgb5000005175107931,,,,,,
osgb4000000031063545,,,,,,
osgb4000000031135215,,,,,,
osgb5000005181015819,,,,,,
osgb4000000030706095,,,,,,
osgb4000000030706713,,,,,,
osgb5000005127997291,,,,,,
osgb5000005133059010,,,,,,
osgb5000005152504881,,,,,,
osgb4000000031265069,,,,,,
osgb5000005100520555,,,,,,
osgb4000000031114678,,,,,,
osgb5000005133288044,,,,,,
osgb4000000030711010,,,,,,
osgb4000000030814675,,,,,,
osgb4000000030990771,,,,,,
osgb5000005153370821,,,,,,
osgb4000000031090346,,,,,,
osgb5000005140087843,,,,,,
osgb5000005200486379,,,,,,
osgb4000000031135106,,,,,,
osgb5000005175608902,,,,,,
osgb5000005206473948,,,,,,
osgb5000005208718029,,,,,,
osgb5000005208718050,,,,,,
osgb5000005208718249,,,,,,
osgb5000005209198243,,,,,,
osgb5000005212712315,,,,,,
osgb5000005143848266,,,,,,
osgb5000005124051777,,,,,,
osgb5000005140726775,,,,,,
osgb5000005256898291,,,,,,
osgb5000005257664558,,,,,,
osgb5000005271918500,,,,,,
osgb4000000030595003,,,,,,
osgb4000000030595005,,,,,,
osgb5000005256162790,,,,,,
osgb5000005256504352,,,,,,
osgb5000005256898244,,,,,,
osgb5000005256898275,,,,,,
osgb5000005256898306,,,,,,
osgb5000005256898621,,,,,,
osgb5000005259884171,,,,,,
osgb5000005256190489,,,,,,
osgb5000005130561552,,,,,,
osgb5000005130561569,,,,,,
osgb5000005133014442,,,,,,
osgb5000005135552896,,,,,,
osgb5000005137412727,,,,,,
osgb5000005154969070,,,,,,
osgb4000000030213560,,,,,,
osgb4000000030847433,,,,,,
osgb4000000030453018,,,,,,
osgb4000000030705502,,,,,,
osgb5000005261110417,,,,,,
osgb5000005265922471,,,,,,
osgb4000000030709239,,,,,,
osgb5000005132938731,,,,,,
osgb5000005256276774,,,,,,
osgb5000005256728350,,,,,,
osgb5000005256829397,,,,,,
osgb5000005139956518,,,,,,
osgb5000005156465668,,,,,,
osgb4000000031088562,,,,,,
osgb4000000031298274,,,,,,
osgb5000005136779763,,,,,,
osgb5000005261254678,,,,,,
osgb5000005260323988,,,,,,
osgb5000005276396417,,,,,,
osgb4000000030345300,,,,,,
osgb4000000030460026,,,,,,
osgb4000000030602957,,,,,,
osgb4000000030719439,,,,,,
osgb5000005135757513,,,,,,
osgb5000005281257557,,,,,,
osgb4000000030656334,,,,,,
osgb5000005284734805,,,,,,
osgb5000005284736363,,,,,,
osgb5000005133000762,,,,,,
osgb5000005137451241,,,,,,
osgb5000005284734804,,,,,,
osgb5000005284736359,,,,,,
osgb5000005284736383,,,,,,
osgb4000000031259025,,,,,,
osgb4000000030235823,,,,,,
osgb4000000031116613,,,,,,
osgb4000000030708310,,,,,,
osgb4000000030135535,,,,,,
osgb4000000031116051,,,,,,
osgb4000000030708261,,,,,,
osgb4000000030328777,,,,,,
osgb4000000030709684,,,,,,
osgb4000000030709670,,,,,,
osgb5000005157276798,,,,,,
osgb5000005152572446,,,,,,
osgb4000000030707095,,,,,,
osgb4000000030995698,,,,,,
osgb5000005152153952,,,,,,
osgb4000000030718747,,,,,,
osgb5000005136779822,,,,,,
osgb4000000030356123,,,,,,
osgb5000005256234213,,,,,,
osgb5000005136981443,,,,,,
osgb4000000031111954,,,,,,
osgb4000000030344375,,,,,,
osgb5000005262022909,,,,,,
osgb5000005199882854,,,,,,
osgb4000000030709515,,,,,,
osgb5000005152704110,,,,,,
osgb5000005153190045,,,,,,
osgb5000005125074193,,,,,,
osgb5000005206509262,,,,,,
osgb5000005133014422,,,,,,
osgb4000000030418550,,,,,,
osgb4000000030711080,,,,,,
osgb4000000030346444,,,,,,
osgb4000000030460585,,,,,,
osgb5000005283935072,,,,,,
osgb4000000030256213,,,,,,
osgb5000005125655674,,,,,,
osgb4000000030795553,,,,,,
osgb4000000030320900,,,,,,
osgb5000005136074603,,,,,,
osgb4000000030872388,,,,,,
osgb5000005190842029,,,,,,
osgb4000000031131876,,,,,,
osgb4000000031283072,,,,,,
osgb5000005127707894,,,,,,
osgb4000000031159182,,,,,,
osgb4000000030872451,,,,,,
osgb4000000030705155,,,,,,
osgb5000005112212879,,,,,,
osgb4000000031265209,,,,,,
osgb5000005109831209,,,,,,
osgb5000005118990154,,,,,,
osgb5000005151415451,,,,,,
osgb4000000030238000,,,,,,
osgb4000000030324174,,,,,,
osgb4000000030329774,,,,,,
osgb4000000030814760,,,,,,
osgb4000000031293322,,,,,,
osgb4000000031127412,,,,,,
osgb4000000030718754,,,,,,
osgb4000000030814640,,,,,,
osgb4000000030148552,,,,,,
osgb5000005281258777,,,,,,
osgb5000005212712284,,,,,,
osgb4000000031131835,,,,,,
osgb4000000030134776,,,,,,
osgb4000000030329674,,,,,,
osgb4000000031138491,,,,,,
osgb4000000030236507,,,,,,
osgb4000000030146418,,,,,,
osgb4000000030239299,,,,,,
osgb4000000030419778,,,,,,
osgb5000005207613533,,,,,,
osgb5000005132978926,,,,,,
osgb4000000030346841,,,,,,
osgb4000000030347366,,,,,,
osgb4000000030425624,,,,,,
osgb4000000030251141,,,,,,
osgb4000000030153477,,,,,,
osgb4000000030214259,,,,,,
osgb4000000030214502,,,,,,
osgb4000000030214530,,,,,,
osgb4000000030215844,,,,,,
osgb4000000030216223,,,,,,
osgb4000000030329434,,,,,,
osgb5000005107140936,,,,,,
osgb4000000030240454,,,,,,
osgb4000000030860754,,,,,,
osgb4000000030346263,,,,,,
osgb4000000030240972,,,,,,
osgb4000000030425251,,,,,,
osgb5000005259429499,,,,,,
osgb4000000030251605,,,,,,
osgb4000000030406298,,,,,,
osgb4000000030323533,,,,,,
osgb4000000030407643,,,,,,
osgb4000000030330150,,,,,,
osgb4000000030356203,,,,,,
osgb4000000030417473,,,,,,
osgb5000005127562381,,,,,,
osgb4000000030656269,,,,,,
osgb4000000030658221,,,,,,
osgb4000000030710870,,,,,,
osgb4000000030658224,,,,,,
osgb4000000030347468,,,,,,
osgb4000000030801928,,,,,,
osgb4000000030235049,,,,,,
osgb4000000031066875,,,,,,
osgb4000000031056978,,,,,,
osgb4000000031056979,,,,,,
osgb4000000031208224,,,,,,
osgb5000005142263199,,,,,,
osgb5000005135969285,,,,,,
osgb4000000031298935,,,,,,
osgb5000005101610251,,,,,,
osgb5000005110647898,,,,,,
osgb5000005151204035,,,,,,
osgb5000005128116837,,,,,,
osgb5000005153688443,,,,,,
osgb5000005169483776,,,,,,
osgb5000005231224825,,,,,,
osgb5000005203543603,,,,,,
osgb5000005203740429,,,,,,
osgb5000005231410648,,,,,,
osgb5000005258423618,,,,,,
osgb4000000030410956,,,,,,
osgb5000005292824754,,,,,,
osgb4000000031215416,,,,,,
osgb5000005132213698,,,,,,
osgb5000005133457113,,,,,,
osgb5000005141998996,,,,,,
osgb5000005153190062,,,,,,
osgb4000000031139286,,,,,,
osgb5000005123775193,,,,,,
osgb5000005138272500,,,,,,
osgb5000005137163099,,,,,,
osgb5000005138044517,,,,,,
osgb5000005133932610,,,,,,
osgb4000000030726357,,,,,,
osgb5000005155157115,,,,,,
osgb5000005137436242,,,,,,
osgb5000005129841345,,,,,,
osgb5000005153370823,,,,,,
osgb4000000030665954,,,,,,
osgb5000005127816314,,,,,,
osgb4000000031124942,,,,,,
osgb4000000031182596,,,,,,
osgb5000005151765728,,,,,,
osgb5000005137436241,,,,,,
osgb5000005156989587,,,,,,
osgb5000005132287928,,,,,,
osgb5000005136779759,,,,,,
osgb5000005153585250,,,,,,
osgb5000005126894250,,,,,,
osgb5000005129409160,,,,,,
osgb4000000031132083,,,,,,
osgb5000005135957499,,,,,,
osgb5000005127800589,,,,,,
osgb5000005212358737,,,,,,
osgb5000005153556999,,,,,,
osgb5000005152466969,,,,,,
osgb5000005255348379,,,,,,
osgb4000000031022549,,,,,,
osgb4000000031022620,,,,,,
osgb4000000031022631,,,,,,
osgb5000005130239127,,,,,,
osgb5000005278528021,,,,,,
osgb5000005159784333,,,,,,
osgb5000005132307009,,,,,,
osgb5000005285215129,,,,,,
osgb5000005256463624,,,,,,
osgb5000005139942821,,,,,,
osgb4000000030722499,,,,,,
osgb4000000030725153,,,,,,
osgb5000005128116814,,,,,,
osgb4000000030847652,,,,,,
osgb4000000030872386,,,,,,
osgb5000005134153559,,,,,,
osgb5000005129602200,,,,,,
osgb5000005125074161,,,,,,
osgb5000005276163291,,,,,,
osgb5000005151364342,,,,,,
osgb5000005212590975,,,,,,
osgb5000005151939112,,,,,,
osgb5000005156181886,,,,,,
osgb5000005180358999,,,,,,
osgb5000005181133239,,,,,,
osgb4000000030872346,,,,,,
osgb5000005180906333,,,,,,
osgb5000005201007779,,,,,,
osgb5000005115193125,,,,,,
osgb5000005284884831,,,,,,
osgb5000005192369046,,,,,,
osgb5000005142710545,,,,,,
osgb5000005284370288,,,,,,
osgb5000005239224971,,,,,,
osgb5000005255770151,,,,,,
osgb5000005196287438,,,,,,
osgb5000005292598589,,,,,,
osgb5000005153571383,,,,,,
osgb5000005256580026,,,,,,
osgb5000005243687729,,,,,,
osgb5000005109117264,,,,,,
osgb5000005153184425,,,,,,
osgb5000005152437462,,,,,,
osgb5000005131663175,,,,,,
osgb5000005133514959,,,,,,
osgb5000005101645752,,,,,,
osgb5000005223637292,,,,,,
osgb5000005101900424,,,,,,
osgb5000005216050916,,,,,,
osgb5000005152442967,,,,,,
osgb5000005132983289,,,,,,
osgb5000005102058520,,,,,,
osgb5000005153750461,,,,,,
osgb5000005122955109,,,,,,
osgb5000005141605211,,,,,,
osgb5000005256684975,,,,,,
osgb5000005125676260,,,,,,
osgb5000005129237125,,,,,,
osgb5000005130869415,,,,,,
osgb5000005102198251,,,,,,
osgb5000005102380022,,,,,,
osgb5000005212498674,,,,,,
osgb5000005129460116,,,,,,
osgb4000000030411251,,,,,,
osgb5000005126084046,,,,,,
osgb5000005126084071,,,,,,
osgb5000005257182081,,,,,,
osgb5000005129680302,,,,,,
osgb5000005159547682,,,,,,
osgb5000005127872537,,,,,,
osgb5000005128729631,,,,,,
osgb5000005109391117,,,,,,
osgb5000005101316720,,,,,,
osgb5000005143584298,,,,,,
osgb5000005143584241,,,,,,
osgb5000005143584292,,,,,,
osgb5000005143029230,,,,,,
osgb5000005128471701,,,,,,
osgb5000005152992869,,,,,,
osgb5000005206473950,,,,,,
osgb5000005127227040,,,,,,
osgb5000005266398834,,,,,,
osgb5000005290386299,,,,,,
osgb5000005153556983,,,,,,
osgb5000005127315485,,,,,,
osgb5000005141289669,,,,,,
osgb5000005162640212,,,,,,
osgb5000005200958098,,,,,,
osgb5000005127558331,,,,,,
osgb5000005208816506,,,,,,
osgb5000005168819984,,,,,,
osgb5000005151494119,,,,,,
osgb5000005288294068,,,,,,
osgb5000005111096611,,,,,,
osgb5000005153750472,,,,,,
osgb5000005135344662,,,,,,
osgb4000000031193342,,,,,,
osgb4000000030357577,,,,,,
osgb5000005271044117,,,,,,
osgb4000000030346853,,,,,,
osgb4000000031243319,,,,,,
osgb4000000030216530,,,,,,
osgb4000000030850137,,,,,,
osgb4000000030330110,,,,,,
osgb5000005127816326,,,,,,
osgb4000000030999530,,,,,,
osgb4000000030216516,,,,,,
osgb5000005152704133,,,,,,
osgb5000005101498552,,,,,,
osgb4000000030345716,,,,,,
osgb4000000030346022,,,,,,
osgb4000000030214398,,,,,,
osgb5000005193443488,,,,,,
osgb4000000030342472,,,,,,
osgb4000000030238768,,,,,,
osgb4000000030595056,,,,,,
osgb4000000030986146,,,,,,
osgb4000000030410723,,,,,,
osgb4000000030329293,,,,,,
osgb4000000030329386,,,,,,
osgb4000000031225264,,,,,,
osgb5000005139431471,,,,,,
osgb4000000030417103,,,,,,
osgb5000005121355038,,,,,,
osgb5000005109350882,,,,,,
osgb4000000030222962,,,,,,
osgb5000005223594463,,,,,,
osgb5000005142964888,,,,,,
osgb4000000030324198,,,,,,
osgb4000000030135685,,,,,,
osgb4000000030407984,,,,,,
osgb4000000030324401,,,,,,
osgb4000000030135679,,,,,,
osgb4000000030097591,,,,,,
osgb5000005253368807,,,,,,
osgb5000005129680319,,,,,,
osgb4000000030324176,,,,,,
osgb4000000030324471,,,,,,
osgb4000000030324526,,,,,,
osgb4000000030407701,,,,,,
osgb4000000030342292,,,,,,
osgb4000000030237640,,,,,,
osgb4000000030147000,,,,,,
osgb4000000030342691,,,,,,
osgb4000000030342717,,,,,,
osgb4000000030475330,,,,,,
osgb4000000030343650,,,,,,
osgb4000000030418697,,,,,,
osgb4000000030343943,,,,,,
osgb4000000030418652,,,,,,
osgb4000000030419415,,,,,,
osgb4000000030323942,,,,,,
osgb4000000030216782,,,,,,
osgb4000000030216947,,,,,,
osgb4000000030324422,,,,,,
osgb4000000030324699,,,,,,
osgb4000000030217262,,,,,,
osgb4000000030135710,,,,,,
osgb4000000030223381,,,,,,
osgb4000000030458808,,,,,,
osgb4000000030237758,,,,,,
osgb4000000030342468,,,,,,
osgb4000000031283079,,,,,,
osgb4000000030342659,,,,,,
osgb4000000030342698,,,,,,
osgb4000000030237976,,,,,,
osgb4000000030238611,,,,,,
osgb4000000030418657,,,,,,
osgb4000000030238747,,,,,,
osgb4000000030147258,,,,,,
osgb4000000030418770,,,,,,
osgb4000000030343850,,,,,,
osgb4000000030713432,,,,,,
osgb4000000030147289,,,,,,
osgb4000000030147297,,,,,,
osgb4000000031122863,,,,,,
osgb4000000030719290,,,,,,
osgb4000000031276844,,,,,,
osgb4000000030147808,,,,,,
osgb4000000030407367,,,,,,
osgb4000000031245563,,,,,,
osgb4000000030217130,,,,,,
osgb4000000030407789,,,,,,
osgb4000000030987759,,,,,,
osgb4000000030217190,,,,,,
osgb4000000030223296,,,,,,
osgb4000000030417867,,,,,,
osgb5000005156325568,,,,,,
osgb4000000030342539,,,,,,
osgb4000000030238573,,,,,,
osgb4000000030343446,,,,,,
osgb4000000030418732,,,,,,
osgb5000005278898649,,,,,,
osgb4000000030343978,,,,,,
osgb4000000030419157,,,,,,
osgb4000000030239515,,,,,,
osgb5000005153593873,,,,,,
osgb4000000030324713,,,,,,
osgb4000000030342518,,,,,,
osgb4000000030342720,,,,,,
osgb4000000030343516,,,,,,
osgb4000000030343822,,,,,,
osgb4000000030419169,,,,,,
osgb4000000030419253,,,,,,
osgb4000000030344669,,,,,,
osgb4000000030418022,,,,,,
osgb4000000030420006,,,,,,
osgb4000000030850140,,,,,,
osgb4000000030993487,,,,,,
osgb5000005155212580,,,,,,
osgb4000000030347261,,,,,,
osgb5000005132297162,,,,,,
osgb4000000030425929,,,,,,
osgb4000000030715349,,,,,,
osgb5000005222381448,,,,,,
osgb4000000030082785,,,,,,
osgb4000000030154220,,,,,,
osgb4000000030252794,,,,,,
osgb4000000030320273,,,,,,
osgb5000005209198699,,,,,,
osgb4000000030213529,,,,,,
osgb5000005154726449,,,,,,
osgb5000005154726498,,,,,,
osgb5000005151344243,,,,,,
osgb5000005151344250,,,,,,
osgb4000000030321393,,,,,,
osgb4000000030321430,,,,,,
osgb4000000030214148,,,,,,
osgb4000000031017604,,,,,,
osgb4000000030320623,,,,,,
osgb5000005152437431,,,,,,
osgb5000005131663162,,,,,,
osgb4000000031012128,,,,,,
osgb5000005142635086,,,,,,
osgb4000000030323738,,,,,,
osgb4000000030216753,,,,,,
osgb5000005127511769,,,,,,
osgb4000000030455094,,,,,,
osgb4000000030222680,,,,,,
osgb4000000030138738,,,,,,
osgb4000000030223182,,,,,,
osgb5000005154378254,,,,,,
osgb4000000030097627,,,,,,
osgb5000005106406112,,,,,,
osgb4000000030224030,,,,,,
osgb4000000031077304,,,,,,
osgb4000000030225079,,,,,,
osgb4000000030146000,,,,,,
osgb4000000030814969,,,,,,
osgb4000000030146771,,,,,,
osgb4000000031029010,,,,,,
osgb4000000031264701,,,,,,
osgb4000000030418976,,,,,,
osgb5000005126680878,,,,,,
osgb4000000030243443,,,,,,
osgb4000000030349093,,,,,,
osgb5000005102237911,,,,,,
osgb4000000030101698,,,,,,
osgb4000000030411328,,,,,,
osgb4000000031138756,,,,,,
osgb4000000030254119,,,,,,
osgb4000000030847516,,,,,,
osgb4000000030357473,,,,,,
osgb4000000030155706,,,,,,
osgb4000000030133305,,,,,,
osgb4000000030320246,,,,,,
osgb4000000030133289,,,,,,
osgb4000000030212949,,,,,,
osgb4000000030320498,,,,,,
osgb4000000030095967,,,,,,
osgb5000005213415737,,,,,,
osgb5000005111996799,,,,,,
osgb4000000030405829,,,,,,
osgb4000000030133614,,,,,,
osgb4000000030134063,,,,,,
osgb4000000030096133,,,,,,
osgb4000000030133954,,,,,,
osgb4000000030134209,,,,,,
osgb4000000030406247,,,,,,
osgb4000000031178076,,,,,,
osgb4000000030321772,,,,,,
osgb4000000030321802,,,,,,
osgb4000000031017657,,,,,,
osgb4000000030321939,,,,,,
osgb4000000030214627,,,,,,
osgb4000000030214662,,,,,,
osgb5000005140787991,,,,,,
osgb4000000030802159,,,,,,
osgb4000000030134395,,,,,,
osgb4000000030215205,,,,,,
osgb4000000030134660,,,,,,
osgb4000000030322562,,,,,,
osgb5000005168368438,,,,,,
osgb5000005168368437,,,,,,
osgb4000000030215312,,,,,,
osgb4000000030215328,,,,,,
osgb4000000030215402,,,,,,
osgb4000000030322611,,,,,,
osgb4000000030453105,,,,,,
osgb4000000030406729,,,,,,
osgb4000000030096293,,,,,,
osgb4000000030322787,,,,,,
osgb4000000030215553,,,,,,
osgb4000000031116306,,,,,,
osgb5000005142995053,,,,,,
osgb4000000030323067,,,,,,
osgb5000005101309251,,,,,,
osgb4000000030406603,,,,,,
osgb4000000030096345,,,,,,
osgb4000000031289237,,,,,,
osgb5000005133932624,,,,,,
osgb4000000030216306,,,,,,
osgb4000000030323683,,,,,,
osgb4000000031088762,,,,,,
osgb4000000030216087,,,,,,
osgb4000000030324103,,,,,,
osgb5000005142407662,,,,,,
osgb4000000030454936,,,,,,
osgb4000000030222113,,,,,,
osgb4000000030222223,,,,,,
osgb4000000030097417,,,,,,
osgb4000000030215686,,,,,,
osgb4000000030455021,,,,,,
osgb4000000030329086,,,,,,
osgb4000000030410522,,,,,,
osgb5000005106495509,,,,,,
osgb5000005140726747,,,,,,
osgb4000000030329170,,,,,,
osgb4000000030138562,,,,,,
osgb4000000030138609,,,,,,
osgb5000005140726760,,,,,,
osgb4000000031077339,,,,,,
osgb4000000031077220,,,,,,
osgb4000000030329481,,,,,,
osgb5000005141999023,,,,,,
osgb5000005153438998,,,,,,
osgb4000000030223640,,,,,,
osgb4000000030138964,,,,,,
osgb5000005138546695,,,,,,
osgb5000005256202465,,,,,,
osgb4000000030411277,,,,,,
osgb4000000030223875,,,,,,
osgb4000000030411287,,,,,,
osgb4000000030330658,,,,,,
osgb4000000030145622,,,,,,
osgb4000000030321266,,,,,,
osgb4000000030714908,,,,,,
osgb4000000030416814,,,,,,
osgb4000000030099597,,,,,,
osgb4000000030340380,,,,,,
osgb4000000030235778,,,,,,
osgb4000000030235749,,,,,,
osgb4000000030235944,,,,,,
osgb4000000031024083,,,,,,
osgb4000000030235977,,,,,,
osgb4000000030848405,,,,,,
osgb4000000030848404,,,,,,
osgb4000000030340836,,,,,,
osgb5000005152472721,,,,,,
osgb5000005125956240,,,,,,
osgb4000000030236474,,,,,,
osgb5000005126084062,,,,,,
osgb4000000030341186,,,,,,
osgb4000000031090232,,,,,,
osgb4000000030237476,,,,,,
osgb4000000030238114,,,,,,
osgb4000000030342879,,,,,,
osgb5000005128614261,,,,,,
osgb4000000030238206,,,,,,
osgb5000005265817240,,,,,,
osgb4000000030458980,,,,,,
osgb4000000030345113,,,,,,
osgb4000000030419766,,,,,,
osgb4000000030240277,,,,,,
osgb5000005128471691,,,,,,
osgb5000005128471698,,,,,,
osgb4000000031229203,,,,,,
osgb4000000030713455,,,,,,
osgb4000000030240696,,,,,,
osgb4000000030346159,,,,,,
osgb4000000030346235,,,,,,
osgb5000005130627944,,,,,,
osgb4000000030816606,,,,,,
osgb4000000030241329,,,,,,
osgb4000000030148090,,,,,,
osgb4000000031001164,,,,,,
osgb5000005152704099,,,,,,
osgb5000005156989594,,,,,,
osgb4000000030347080,,,,,,
osgb4000000030421560,,,,,,
osgb4000000030348953,,,,,,
osgb5000005129447674,,,,,,
osgb4000000030243974,,,,,,
osgb5000005153675966,,,,,,
osgb5000005257114781,,,,,,
osgb4000000030153080,,,,,,
osgb4000000030250512,,,,,,
osgb4000000030153130,,,,,,
osgb4000000030355306,,,,,,
osgb5000005136981278,,,,,,
osgb4000000030462723,,,,,,
osgb4000000030425584,,,,,,
osgb4000000030251063,,,,,,
osgb4000000030153381,,,,,,
osgb4000000031138785,,,,,,
osgb5000005139510442,,,,,,
osgb5000005139510456,,,,,,
osgb5000005284322159,,,,,,
osgb5000005137050606,,,,,,
osgb4000000030356150,,,,,,
osgb4000000030356284,,,,,,
osgb4000000030356311,,,,,,
osgb4000000030252059,,,,,,
osgb5000005195525590,,,,,,
osgb4000000030154206,,,,,,
osgb4000000030357346,,,,,,
osgb5000005228602783,,,,,,
osgb4000000030101943,,,,,,
osgb5000005256463715,,,,,,
osgb4000000030253024,,,,,,
osgb4000000030357578,,,,,,
osgb4000000030253056,,,,,,
osgb4000000030155115,,,,,,
osgb4000000030359587,,,,,,
osgb4000000030359680,,,,,,
osgb4000000030479877,,,,,,
osgb4000000030256061,,,,,,
osgb4000000031135391,,,,,,
osgb4000000030156032,,,,,,
osgb4000000030257634,,,,,,
osgb4000000030133180,,,,,,
osgb4000000030802408,,,,,,
osgb4000000030212664,,,,,,
osgb4000000030405645,,,,,,
osgb4000000030320728,,,,,,
osgb4000000030133654,,,,,,
osgb4000000030213284,,,,,,
osgb4000000030320770,,,,,,
osgb4000000030405754,,,,,,
osgb4000000030405874,,,,,,
osgb4000000030213774,,,,,,
osgb4000000031017665,,,,,,
osgb4000000030321232,,,,,,
osgb4000000030321356,,,,,,
osgb5000005151461717,,,,,,
osgb4000000030134193,,,,,,
osgb4000000030214359,,,,,,
osgb4000000030406204,,,,,,
osgb4000000030406190,,,,,,
osgb4000000030406256,,,,,,
osgb4000000030214558,,,,,,
osgb4000000030214620,,,,,,
osgb4000000030802342,,,,,,
osgb4000000030214722,,,,,,
osgb4000000030214754,,,,,,
osgb4000000030134439,,,,,,
osgb5000005189519711,,,,,,
osgb4000000030713010,,,,,,
osgb4000000030134452,,,,,,
osgb4000000030473498,,,,,,
osgb4000000030452993,,,,,,
osgb5000005137432709,,,,,,
osgb4000000030134630,,,,,,
osgb5000005110647899,,,,,,
osgb4000000030322570,,,,,,
osgb4000000030322703,,,,,,
osgb4000000030976120,,,,,,
osgb4000000030322545,,,,,,
osgb4000000030406812,,,,,,
osgb4000000030134977,,,,,,
osgb4000000030406931,,,,,,
osgb4000000030135092,,,,,,
osgb5000005142635079,,,,,,
osgb4000000030135145,,,,,,
osgb4000000030323415,,,,,,
osgb4000000030407130,,,,,,
osgb4000000030135194,,,,,,
osgb4000000030215813,,,,,,
osgb4000000030323424,,,,,,
osgb4000000030135198,,,,,,
osgb5000005130831179,,,,,,
osgb4000000030323558,,,,,,
osgb4000000030135249,,,,,,
osgb4000000030135294,,,,,,
osgb4000000030453373,,,,,,
osgb4000000030216651,,,,,,
osgb4000000030135443,,,,,,
osgb4000000030216819,,,,,,
osgb4000000030407660,,,,,,
osgb4000000030222039,,,,,,
osgb4000000030410366,,,,,,
osgb4000000030138329,,,,,,
osgb5000005129460147,,,,,,
osgb4000000030138377,,,,,,
osgb4000000031013790,,,,,,
osgb4000000030138634,,,,,,
osgb4000000030329329,,,,,,
osgb4000000030223022,,,,,,
osgb5000005257127503,,,,,,
osgb4000000030410887,,,,,,
osgb4000000030223105,,,,,,
osgb4000000030138939,,,,,,
osgb4000000030223260,,,,,,
osgb4000000030223282,,,,,,
osgb4000000030139056,,,,,,
osgb4000000030223552,,,,,,
osgb4000000030139112,,,,,,
osgb4000000030330044,,,,,,
osgb4000000030139160,,,,,,
osgb5000005139227430,,,,,,
osgb4000000030139193,,,,,,
osgb4000000030411270,,,,,,
osgb4000000030139992,,,,,,
osgb4000000030339825,,,,,,
osgb5000005151765705,,,,,,
osgb4000000030339930,,,,,,
osgb5000005155212582,,,,,,
osgb4000000030145841,,,,,,
osgb4000000030235588,,,,,,
osgb4000000030340328,,,,,,
osgb4000000030145901,,,,,,
osgb5000005151494064,,,,,,
osgb4000000030235879,,,,,,
osgb4000000030340718,,,,,,
osgb4000000030235975,,,,,,
osgb5000005159038211,,,,,,
osgb4000000030146080,,,,,,
osgb4000000030236179,,,,,,
osgb5000005153585219,,,,,,
osgb4000000030146123,,,,,,
osgb4000000030146131,,,,,,
osgb4000000031145150,,,,,,
osgb4000000030146284,,,,,,
osgb4000000030236520,,,,,,
osgb4000000030146303,,,,,,
osgb4000000030236545,,,,,,
osgb4000000030713387,,,,,,
osgb4000000030341512,,,,,,
osgb4000000030341027,,,,,,
osgb4000000030341710,,,,,,
osgb4000000030952488,,,,,,
osgb5000005162640163,,,,,,
osgb4000000030146730,,,,,,
osgb4000000031034284,,,,,,
osgb4000000031244597,,,,,,
osgb4000000030237452,,,,,,
osgb4000000030417728,,,,,,
osgb4000000030237453,,,,,,
osgb4000000030417796,,,,,,
osgb4000000030418176,,,,,,
osgb4000000030342795,,,,,,
osgb4000000030238160,,,,,,
osgb5000005125956242,,,,,,
osgb4000000030342947,,,,,,
osgb4000000030238410,,,,,,
osgb5000005261548000,,,,,,
osgb4000000030238338,,,,,,
osgb4000000030238368,,,,,,
osgb4000000030238435,,,,,,
osgb4000000030418991,,,,,,
osgb4000000030713433,,,,,,
osgb4000000030238534,,,,,,
osgb4000000030239387,,,,,,
osgb4000000030344820,,,,,,
osgb4000000030239669,,,,,,
osgb4000000030344872,,,,,,
osgb4000000030419391,,,,,,
osgb4000000030344944,,,,,,
osgb5000005127933089,,,,,,
osgb4000000030345135,,,,,,
osgb4000000030237249,,,,,,
osgb4000000030147613,,,,,,
osgb4000000030240021,,,,,,
osgb4000000030345233,,,,,,
osgb4000000030419689,,,,,,
